,Ephraim_city,EBA4,"Very: fruit: village: many,much: neighbor: house: near,close"
,Ephrath,EFBA,Fruit: village: many: neighbor: house: near
,Ephron,EEFF,"Man: wild: no,not: peace: lie_down,rest,sleep: love,compassion"
,Epicurean,EC05,"person: happy,joy: purpose,because,reason,therefore: know,knowledge: ?"
,equal,E24B,
,Er,EC61,"man: beautiful,beauty: eye,see: good"
,Erastus,EC0E,"man: send: hand: to,forward"
,Erech,EDD9,"Far: no,not: near,close: village: many,much: neighbor: house: near,close"
,Eri,E1AE,Man: beauty: eye: good: small
,Esau,EBC2,man: hair: face
,Esek,EDDA,"Battle,war,fight: well: wet,water: hole"
,Eshban,EFF2,"Man: understand,understanding: very: know"
,Eshkol,EDDB,"Man: many,much: frruit"
,Esli,EC49,man: side: thing
,eternal,E252,"all,whole: time,when"
,eternity,E252,"all,whole: time,when"
,Ethiopia,EC32,"all,whole: moon,night: land,ground,earth"
,Eubulus,ECB3,"Man: know,knowledge"
,Eunice,ECB4,"Woman: war,battle,fight"
,eunuch,EB8F,"very: circumcise,circumcision: knife,cut: flesh: soft: person"
,Euodia,ECE5,?
,Euphrates_River,ECD8,"River,stream: fruit"
,Eutychus,EB1F,"Man: sleep,lie_down,rest"
,evangelist,E13F,"person: mouth,said,speak: gospel,good_news: book,learn,read: good"
,Eve,EBEB,"woman: alive,live,life: good: heart"
,evening,E273,"moon,night: straight"
,everyone,E140,"person: all,whole"
,everything,E114,"thing: all,whole"
,everywhere,E155,"land,ground,earth: all,whole"
,exalt,E04B,"mouth,said,speak: good"
,example,ECF0,"Equal,same: work,do"
,explain,E059,"mouth,said,speak: understand,understanding: know,knowledge: very"
,explanation,E059,"mouth,said,speak: understand,understanding: know,knowledge: very"
,eye,E238,
,Ezbon,E1AA,Man: small: eye
,Ezer,E1AB,OT: man: attendant: person: straight: people
,fabric,E253,
,face,E203,
,Fair_Haven,EC18,good: boat: village: many: neighbor: house: near
,faith,E06F,"know,knowledge: cross"
,faithful,E219,"very: know,knowledge: cross"
,faithfulness,E219,"very: know,knowledge: cross"
,fall,E218,very: descend
,FALSE,E17F,
,family,E176,"house: love,compassion"
,famine,E18D,"no,not: grain,wheat"
,far,E197,"no,not: near"
,farewell,EC83,"end,finish: mouth,said,speak: happy,joy"
,farm,EB91,"grain,wheat: land,ground,earth"
,farmer,E133,"person: sow,to_plant: hand: seed: grain,wheat: small,few"
,fast_no_eat,E18E,"no,not: eat,food,meal: mouth,said,speak: thing"
,fast_speed,E21A,"very: to,forward"
,fat,EA86,big: flesh: soft: person
,fat_animal,EB11,"animal: water,wet"
,father,E003,"man: love,compassion"
,fear,E056,"mouth,said,speak: heart"
,feast,E054,"big: eat,food,meal: mouth,said,speak: thing"
,Felix,EB99,"man: big: money,wealth,wealthy"
,festival,E20B,"happy,joy: eat,food,meal: mouth,said,speak: thing"
,few,E19B,
,field,EB91,"grain,wheat: land,ground,earth"
,fig,EDA2,Sweet: fruit
,fight,E283,
,fill,E278,"cup,drink"
,find,E101,"good: search: hand: eye,see"
,finger,EBA5,Hand
,finish,E232,
,fire,E301,
,first,E233,"beginning,start"
,fish,E263,
,fisherman,E264,fish: person
,five,E290,
,fix,E09D,good: make: hand: person
,flesh,E26B,soft: person
,flip,E31D,
,flood,ECE0,"Destruction,kill,destroy: knife,cut: person: water,wet"
,flour,EA35,"knife,cut: grain,wheat"
,flower,EB24,
,flute,EA8B,"small,few: thing: mouth,said,speak"
,fly,E25B,
,follow,E13E,"people: to,forward"
,food,E053,"mouth,said,speak: thing"
,fool,EA7C,"no,not: wisdom,wise: know,knowledge: or"
,foot,E13D,person
,for,E086,"hand: love,compassion: to,forward"
,foreigner,E158,"person: no,not: land,.ground,earth"
,foreknowledge,EB79,"know,knowledge: thing: backward"
,forest,EC27,"land,ground,earth: many: plant,tree,wood"
,forgive,E18F,"no,not: kill,destroy: knife,cut: person"
,forgiveness,E18F,"no,not: kill,destroy: knife,cut: person"
,Fortunatus,ECA4,Man: very: have: hand: good
,forward,E318,
,foundation,E179,"house: land,ground,earth: root"
,four,E28F,
,fox,EA8A,"know,knowledge: small,few: animal"
,fragrant,E097,good: nose
,free,E260,"No: chain,bound,imprisoned,arrest"
,free_no_cost,EBE4,"zero: money.wealth,wealthy"
,Freedmen,EC8E,"Man: no: chain,bound,imprisoned,arrest"
,freedom,E260,"No: chain,bound,imprisoned,arrest"
,friend,E024,"person: love,compassion"
,frog,ECF6,"Very: forward,to: up: animal"
,from,E31A,"Forward,to"
,fruit,E27E,
,fulfill,E0D2,"end,finish: prophesy: eye,see: to,forward"
,full,E276,"cup,drink"
,futile,E190,"no,not: thing: work,do"
,future,E16E,"time: to,forward"
,Gabriel,EC39,"big: angel: good: spirit: no,not: person"
,Gad,ECBD,"Man: good: time,when"
,Gadara,E33F,"chain,arrest,bound,imprisoned: village: many: neighbor: house: near"
,Gaham,EFBB,"Man: night,moon: fire,heat,hot"
,gain,E1A3,"to,forward: hand: love,compassion"
,Gaius,EC0F,"man: happy,joy"
,Galatia,EB46,"around: land,ground,earth"
,Galeed,EFBC,"Report,parable.story,message.news: mountain"
,Galilee,E337,"house: cross: land,ground,earth"
,Gallio,EB3B,"man: cup,drink"
,Gamaliel,EB4D,"man: scripture,bible,word of god: book,learn,read: cross"
,garden,EDDC,Up: grain: small: land
,Gatam,EFF3,"Man: very: lie_down,rest,sleep"
,gate,E289,wall: door
,gathered_people,E126,person: people
,gathered_things,E108,thing
,Gaza,EB7F,"strong: ability,can,power: hand: big: knife: village: many: neighbor: house: near"
,generation,E019,"big: small,few: man"
,Gennesaret,E341,"money,wealth,wealthy: land,ground,earth"
,gentile,E158,"person: no,not: land,ground,earth"
,gentle,E26D,"soft: can,ability,power: big: knife,cut"
,gentleness,E26D,"soft: can,ability,power: big: knife,cut"
,Gera,EFBD,"Man: cow: eat,food,meal: mouth,said,speak,confession: thing"
,Gerar,EDDD,Go: land
,Gerasenes,E33F,"chain,arrest,bound,imprisoned: village: many: neighbor: house: near"
,Gershon,EFBE,Man: put: hand: thing
,Gether,EDDE,"Man: fear,afraid: mouth,said,speak,confession: heart"
,Gethsemane,E34A,"oil: land,ground,earth: money,wealth,wealthy: wet,water"
,Gideon,ED03,"Man: hate,enmity: love,compassion: no,not"
,Gideoni,E2BD,
,gift,E072,"hand: love,compassion"
,Gihon,EDDF,"Break: knife,cut: whole,all: stream,river"
,Gilead,EFA1,"Mouth,said,speak: you: ground,land,earth"
,Girgashites,EDE1,"Dirt,soil: ground,land,earth: people"
,girl,E009,"woman: small,few"
,girls,E00A,"woman: small,few"
,give,E086,"gift: hand: love,compassion: to,forward"
,glass,ECDE,"Eye,see: through,pass: thing: forward,to"
,glorify,E217,"Very: praise,exalt,worship,dignify: mouth,said,speak,confession: good"
,glory,E217,"very: praise,worship,exalt: mouth,said,speak: good"
,gluttony,EA8C,"very: food,eat,meal: mouth,said,speak: thing"
,go,E381,
,go_down,E080,hand: down
,goat,EA7D,sheep: soft: bone
,God,E036,"king,ruler,crown,lord: man: love,compassion"
,godly,E130,"person: righteous,righteousness: good: work,do"
,Gog,ECF7,"Mountain: land,ground,earth"
,Goiim,EDE2,"Nation,country: big: ground,land,earth: village: many,much: neighbor: house: near,close"
,gold,EB2A," big: money,wealth,wealthy"
,Golgotha,E34B,"skull: land,ground,earth: face"
,Gomer,EDE3,"Man: fire: whole,all"
,Gomorrah,EA7A,"no,not: good: person: village: many: neighbor,house,near"
,gong,EBE5,"very: ear,hear: cymbal,drum: hand: thing"
,good,E096,
,good_news,E22B,"book,learn,read: good"
,Goshen,EFBF,"Near,close: sun,day: ground,land,earth"
,gospel,E22B,"book,learn,read: good"
,governor,E0A3,"small,few: crown,ruler,king,lord"
,grace,E01F,"love,compassion: no,not: knife,cut"
,grain,E279,
,grape,ECF4,"Small,few: fruit"
,grass,EA33,
,grateful,E20E,"happy,joy: hand: love,compassion"
,gratitude,E20E,"happy,joy: hand: love,compassion"
,grave,E178,"house: dead,death,die: no,not: heart"
,great,E14A,"Big: praise,exalt,worship,dignify: mouth,said,speak,confession: good"
,Greece,E345,"shake: land,ground,earth"
,greed,EA94,"eye,see: desire,like,want: love,compassion: heart"
,green,ECD1,Grass: color
,greeting,E051,"mouth,said,speak: happy,joy"
,grieve,E207,Face
,grind,E83D,"knife,cut"
,groom,E013,"start,beginning: man: love,compassion"
,ground,E153,
,ground_soil,E15B,"land,ground,earth"
,grow,E154,"Up: land,ground,earth"
,growth,E154,"Up: land,ground,earth"
,guard,E0C1,"eye,see: sword"
,guilt,EA84,"know,knowledge: no,not"
,guilty,EA84,"know,knowledge: no,not"
,Guni,EFC1,"Man: garden; up: wheat,grain: small.few: ground,land,earth"
,Hadad,EFA2,"Man: sharp: knife,cut"
,Hadar,E1AF,OT: man: honor: king: sword
,Hadoram,EDE4,Man: glory: very: praise: mouth: good  
,Hagar,ECAB,woman: run: walk: very
,Haggi,EFC2,"Man: festival: happy.joy: eat,food,meal: mouth,said,speak,confession: thing"
,hail,EA13,"crown,ruler,king,lord: greeting: mouth,said,speak: happy,joy"
,hail_storm,ECDD,"Cloud: soft: thing; no,not"
,hair,E208,face
,half,EA22,
,Ham_man,EDE5,Man: noise: ear: thing
,Ham_village,EDE6,Noise; ear: thing: village: many: neighbor: house: near
,Hamathites,EDE7,Wall: people
,Hamor,EB5D,"man: donkey: small,few: horse"
,Hamul,EFC3,"man: forgive: no,not: kill,destroy,destruction: knife,cut: person"
,hand,E071,
,Hannah,EB02,"woman: no,not: knife,cut"
,Hanok,EC5F,Man: teach: mouth: book
,happy,E205,Face
,Haran_land,EB0B,Dry: no: water: land
,Haran_man,EFA4,Man: hill: small: mountain
,hard,E269,"soft: no,not"
,harlot,ECFC,"Dirty,impure: water,wet: bad: no,not: good: woman"
,harp,ECC6,String: box
,harsh,ECA7,"Hurt,pain: knife,cut: heart: mouth,said,speak,confession"
,harvest,E082,"hand: grain,wheat"
,harvester,E139,"person: hand: grain,wheat"
,hate,E01B,"love,compassion: no,not"
,have,E083,Hand
,have_to,E07F,hand: very
,Havilah_land,EDE8,Give: gift: hand: love: forward: land
,Havilah_man,EFFA,Man: small: give: gift: hand: love: forward
,Hazarmaveth,EDE9,"Man: very: dead,death,die: no,not: heart"
,Hazezon_Tamar,EDEA,Knife: tree: village: many: neighbor: house: near 
,Hazo,E1B0,Man: no: prophet: prophesy: person: eye: forward
,head,E206,face
,heal,E084,"hand: health,healthy: happy,joy: face: heart"
,healer,E144,"person: hand: health,healthy: happy,joy: face: heart"
,health,E209,"happy,joy: face: heart"
,healthy,E209,"happy,joy: face: heart"
,hear,E299,
,heart,E29A,
,heat,E301,
,heaven,E380,"house: crown,ruler,king,lord: man: love,compassion"
,heavy,E0E7,hand: big: measure
,Heber,E1B1,OT: man: go
,Hebrew,EC8F,"person: land,ground,earth: book,learn,read"
,Hebron,EDEB,"Together(people): village: many,much: neighbor: house: near,close"
,hedge,E28A,"wall: land,ground,earth"
,height,ECC1,Straight: up
,heir,E018,"money,wealth,wealthy: son,sons: small,few: man: love,compassion"
,Heli,EC44,man: up
,hell,E0D1,"always: all,whole: time,when: fire,heat,hot"
,help,E13A,straight: people
,helper,E150,person: help: straight: people
,Heman,E1B2,Man: right: no
,Hemdan,EFF4,Man: heart
,here,E212,"very: land,ground,earth"
,Hermas,EBC4,"man: far: no,not: near"
,Hermes_idol,EB2F,"Mute: mouth,said,speak,confession: no,not: thing: sell: backward: money,wealth,wealthy: buy: forward,to"
,Hermes_person,EBED,Man: everywhere: land: all
,Hermogenes,ECB5,"Man: permit,allow,permission: mouth,said,speak,confession: crown,ruler,king,lord,master"
,Herod,E360,man: man: big
,Herodians,EA05,"person: crown,king,ruler,lord: bad: no,not: good"
,Herodias,E355,"woman: bad: no,not: good: eye,see"
,Herodion,EBF1,"Man: family: house: love,compassion"
,Heth,EDEC,"OT: Man: angry,anger"
,Hezekiah,EA62,"man: crown,ruler,king,lord: can,ability,power: big: knife,cut"
,Hezron,EA4F,man: wall
,hide,E085,hand: under: thing: .
,Hierapolis,ECE9,"holy: person: thing: village: many,much: neighbor: house: near,close"
,hill,E202,"small,few: mountain"
,Hirah,E1B3,Man: mouth: you
,hire,E13B,"person: money,wealth,wealthy"
,hit,E0E4,"beat: hand: hurt,pain: knife,cut: heart"
,Hittites,EDED,Angry: people
,Hivites,EDEE,Mouth: people
,Hobah,EDEF,"Blind: no,not: see: village: many,much: neighbor: house: near,close"
,hole,E302,
,holy,E13C,person: thing
,honey,E052,mouth: sweet
,honor,E031,"crown,ruler,king,lord: sword"
,hope,E213,"very: desire,like,want: love,compassion: heart"
,Hori,EFF5,Man: cave: hole: mountain
,Horites,EDF1,Cave: hole: mountain: people
,horn,ECC5,Bone: head: face
,horse,E303,
,hosanna,E216,"very: help: straight: people: now: time,when"
,Hosea,EBC5,"man: search: hand: eye,see"
,hot,E301,
,hour,E331,"time,when: around"
,house,E171,
,how,E068,"know,knowledge: ask: mouth,said,speak: ?"
,how_long,E83C,"time,when: ask: mouth,said,speak: ?"
,Hul,EDF2,"Man: small,few: shake"
,human_nature,E23D,"road: birth: start,beginning: person"
,humble,E19D,"small,few: mouth,said,speak: me"
,humiliate,E065,"know,knowledge: bad: no,not: good: me,i"
,humility,E19D,"small,few: mouth,said,speak: me"
,hungry,E01E,"love,compassion: eat,food,meal: mouth,said,speak: thing"
,Huppim,EFC5,"Man: wash: hand: clean,pure: water,wet: good"
,hurt,E24F,"knife,cut: heart"
,husband,E012,"man: love,compassion"
,Husham,E1B4,Man: sweet: air
,Hushim,EFC6,"Man; no,not: very: to,forward"
,Hymenaeus,ECAA,"Man: bad:  good: no,not: teaching,teach: mouth,said,speak,confession: book,read,learn"
,hymn,E0E3,"cross: sing,song: mouth,said,speak: dance: walk: happy,joy: face"
,hypocrite,E152,"person: deceive,deception,false,lead_astray,lie: bad: no,not: good: measure"
,I,E166,
,Iconium,EC1F,"go,travel,trip: village: many: neighbor: house: near"
,idol,E35D,"Mute: no,not: mouth,said,speak: thing"
,Idumea,E378,"man: hair: face: land,ground,earth"
,if,E111,straight: thing
,ignorance,E06E,"know,knowledge: no,not"
,ignorant,E06E,"know,knowledge: no,not"
,Illyricum,EBC6,"mouth,said,speak: land,ground,earth"
,immeasurable,E18C,"no,not: measure"
,immediately,E215,"very: time,when"
,Imnah,EFC7,Man: right
,important,EBE7,"very: choose: love,compassion: or"
,impossible,E180,"no,not: can,ability,power: big: knife,cut"
,imprisoned,E25F,
,impure,E249,"wet,water: bad: no,not: good"
,in,E240,door: thing: .
,in_front,E112,thing
,incense,EC98,"perfume,fragrant: good: nose,smell: gift: hand: love,compassion"
,inheritance,E017,"money,wealth,wealthy: small,few: man"
,insect,E304,
,inside,E240,door: thing: .
,insist,E058,"Mouth,said,speak,confession: !"
,insult,E05B,"Mouth,said,speak,confession: bad: no,not: good: crown,ruler,king,lord,master: man: love,compassion"
,Irad,EDF3,Man: valley
,Iram,EFF6,Man: building
,iron,EB29,"hard: no,not: soft: metal"
,Isaac,E374,"man: laugh: very: happy,joy:  face"
,Isaiah,E372,man: save: very: help: straight: people
,Ishbak,EEDA,"Man: free: no,not: chain,arrest,bound,imprisoned"
,Ishmael,E1B5,OT: dry: no: water: land
,Ishvah,EFC8,Man: straight
,Ishvi,EFC9,Man: very: straight
,Iskah,EEDB,"Woman: eye,see"
,island,EB05,"wet,water: land,ground,earth"
,Israel,EA04,person: or
,Issachar,ECCE,Man: nine
,Italy,EC90,"shoe: person: thing: land,ground,earth"
,Ithran,E1B6,Man: praise: mouth: good: small
,Ituraea,EC3E,"through,pass: land,ground,earth"
,Jabal,E1B7,OT: man: river
,Jabbok,EFCA,"Empty: cup,drink: no,not: river,stream"
,Jacob,E375,man: person: foot
,Jacob(NT),EA72,man: person: foot
,Jahleel,EFCB,"Man:  wait: stay,remain: person: straight: time,when"
,Jahziel,E1B8,OT: man: divide
,Jairus,E367,"man: king,crown,ruler,lord: temple,church: mouth,said,speak: authority"
,Jakin,E1B9,Man: no: left
,Jalam,EFF7,Man: hide: put: hand: under: thing
,Jambres,ECBC,"Man: buy: forward,to: money,wealth,wealthy"
,James,E358,man: person: foot
,James_the_Disciple,E376,man: person: foot
,Jamin,EFCC,man: right: hand
,Jannai,EC46,man: ?
,Jannes,ECBE,"Man: denarius: day,sun: money,wealth,wealthy"
,Japheth,EDF4,OT: man: very: big
,jar,E0D5,"hard: soft: no,not: cup,drink"
,Jared,EC62,man: down
,Jason,EB64,man: no: wine: cup: fruit
,Javan,E1BA,OT: man: deceive: bad: no: good: measure
,Jebusites,E1E5,Past: backward: time: peace: sleep: love: village: many: neighbor: house: near: people
,Jechoniah,EA66,"man: king,crown.ruler,lord: stay: person: straight"
,Jegar_Sahadutha,E1E6,Message: book: mouth: near: mountain 
,Jehoshaphat,EA5D,"man: judge: king,crown,ruler,lord: or"
,Jemuel,EFCD,"Man: sabbath: sun,day: lie_down,sleep,rest"
,Jephthah,ED04,"Man: open: no,not: closed"
,Jerah,EDF5,"Man: moon,night"
,Jeremiah,EA28,"man: cry: sad, grieve"
,Jericho,EA08,wall: down: village: many: neighbor: house: near
,Jerusalem,E338,"peace: rest,sleep,lie_down: love,compassion: village: many: neighbor: house,near"
,Jesse,EA58,"man: gift: hand: love,compassion"
,Jesus,E037,"king,ruler,crown,lord: cross"
,Jetheth,EFF8,Man: nail: metal: thorn:
,Jetur,EEDC,Man: gate: wall: door
,Jeush,E1BB,Man: no: gathered
,Jew,E0F9,"person: land,ground,earth: book,learn,read"
,Jewish,E0F9,"person: land,ground,earth: book,learn,read"
,Jezebel,ECA2,"Woman: crown,king,ruler,lord,master: bad: no,not: good"
,Jezer,E1BC,Man: easy: happy: face: work
,Jidlaph,EFCE,"Man: small,few: sad,grieve: face"
,Joanan,EC4C,man
,Joanna,EC63,woman
,Job,ED0B,"Man: suffering: very: hurt,pain: knife,cut: heart"
,Jobab,EDF6,"Man: ear,hear: animal"
,Joda,E34B,"man: exalt,praise,worship: mouth,said,speak: good"
,Joel,EC92,"man: land,ground,earth"
,John,E35A,"man: no,not: knife,cut"
,John_the_Baptist,E336,"man: no,not: knife,cut"
,John_the_Disciple,E35A,"man: no,not: knife,cut"
,Jokshan,EEDD,"Man: rooster: bird: sun,day"
,Joktan,E1BD,Man: try: small: work
,Jonah,E0C5,man : fly
,Jonah_Simons_father,EA29,man: fly
,Jonam,EC9B,man: you: good
,Joppa,EC2D,"beautiful,beauty: good: eye,see: village: many: neighbor: house: near"
,Joram,EA5E,"man: honor: king,crown,ruler,lord: sword: part,some"
,Jordan_River,E34F,"river,stream: baptism,baptize: wet,water: person"
,Jorim,EC64,"man: very: praise,worship,exalt: mouth,said,speak: good"
,Joseph,EA15,man: more: up: many
,Joseph(NT),EA73,man: more: up: many
,Joses,E369,man: more : up: many
,Joshua,EB03,man: help: straight: people
,Josiah,EA65,"man: king,crown,ruler,lord: child: small,few: person"
,Jotham,EB82,"Man: all,whole"
,Jothan,EA60,"man: king,crown,ruler,lord: straight"
,journey,E381,
,joy,E205,Face
,Jubal,EDF7,"OT: man: sing,song,Psalm: mouth,said,speak,confession: dance: walk: happy,joy: face"
,Juda,E368,"Man: exalt,praise,worship,dignify: mouth,said,speak,confession: good"
,Judah,EA4B,"man: praise,worship,exalt: mouth: good"
,Judas,E368,"man: praise,worship,exalt: mouth: good"
,Judas_Iscariot,E365,"man: praise,worship,exalt: mouth: good"
,Judas_not_Iscariot,E368,"man: praise,worship,exalt: mouth: good"
,Jude,E368,"man: praise,worship,exalt: mouth: good"
,Judea,E339,"praise,worship,exalt: mouth: good: land,ground,earth"
,judge,E1A2,"crown,ruler,king,lord: or"
,judgment,E1A2,"crown,ruler,king,lord: or"
,Judith,EDF8,"Woman: exalt,praise,worship: mouth,said,speak,confession: good"
,Julia,EBC7,"woman: crooked: no,not: straight: hair: face"
,Julius,EC07,"man: crooked: no,not: straight: hair: face"
,jump,ED0A,"Very: forward,to: up"
,Junia,EBC8,"woman: young: small,few: time,when"
,justice,EA25,"to,forward: hand: equal,same"
,justify,EB4F,"make: hand: person: righteous,righteousness: good: work,do"
,Justus,EB6A,"man: righteous,righteousness: good: work,do"
,Kadesh,EDF9,"Holy: person: thing: village: many,much: neighbor: house: near,close"
,Kadmonites,EFD1,East: direction: people
,Kalneh,EDFA,"Wall: village: many,much: neighbor: house: near,close"
,Karmi,EFD2,"Man: vine: small,few: up: tree,plant,wood"
,Kasluhites,EDC9,Save: very: straight: people
,Kedar,EEDE,"Man: dark: no,not: light: eye,see: sun,day"
,Kedemah,EEDF,Man: east: direction
,Kedorlaomer,EDFB,Man: grain
,keep,E099,very: have: hand: .
,Kemuel,EFD3,Man: gathered: thing
,Kenan,EC56,Man: have: hand: .
,Kenaz,EFD4,"Man: find: good: search: hand: eye,see"
,Kenites,EFD5,Find: good: search: hand: eye: people
,Keran,EFF9,Man: harp: string: box
,Kesed,EFD6,"Man: demon: bad: no,not: good: spirit: person"
,Keturah,EEE1,"Woman: nose,smell"
,key,EA9D,"thing: open: no,not: closed"
,Kezib,E1BF,Far: no: near: village: many: neighbor: house: near
,Kidron_Valley,EBA6,"black: moon,night: color: valley"
,kill,E141,"knife,cut: person"
,kind_nice,E01C,"Love,compassion: good"
,kind_same,ED00,"Part,some: equal,same"
,kindness,E01C,"love,compassion: good"
,king,E028,
,kingdom,E02F,"crown,ruler,king,lord: land,ground,earth"
,Kiriath_Arba,EFD7,"Four: village: many,much: neighbor: house: near,close"
,Kish,EB49,man: catch: thing: net
,kiss,E0E8,"mouth,said,speak: face"
,Kittim,EDFC,"Man: break: knife,cut: whole,all"
,kneel,E138,stay: person: straight: down
,knife,E24E,
,knock,EB8B,hand: door
,knot,E30E,
,know,E062,
,knowledge,E062,
,Kohath,EFD8,Man: obey: mouth: work
,Korah,ECF3,"Man: no,not: hair: face"
,Laban,EDFD,"Man: very: mouth,said,speak,confession"
,lake,EC65,"small,few: wet,water"
,Lamech,EC66,man: arm: big
,lamp,E164,"sun,day: thing"
,lampstand,E281,"sun,day: thing: table"
,land,E153,
,language,EA23,"mouth,said,speak: country,nation: big: land,ground,earth"
,Laodicea,EBF9,"throne: Crown,king,ruler,lord,master: chair,sit: village: many,much: neighbor: house: near,close"
,Lasea,EC16,hair: face: village: many: neighbor: house: near
,Lasha,E1C0,Fire: water: village: many: neighbor: house: near
,last,E234,"end,finish"
,late,E225,"no,not: now,immediately: very: time,when"
,later,E225,"no,not: now,immediately: very: time,when"
,Latin,EBA8,"very: knife,cut: tongue: mouth,said,speak: fabric,clothing"
,laugh,E224,"very: happy,joy: face"
,laughter,E224,"very: happy,joy: face"
,law,E22F,"book,learn,read: allow: mouth,speak,said: crown,ruler,king,lord"
,lawful,E22F,"book,learn,read: allow: mouth,speak,said: crown,ruler,king,lord"
,lawlessness,E08F,"Bad: no,not: righteous: good: work,do"
,Lazarus,EC67,"man: crown,ruler,king,lord: mouth,said,speak"
,lead,E137,"to,forward: person"
,lead_astray,E17F,"bad: no,not: good: measure"
,leader,E137,"to,forward: person"
,leaf,E0B3,"plant,tree,wood: thing"
,Leah,EFD9,"Woman: sick: sad,grieve: heart"
,leap,ED0A,"Very: forward,to: up"
,learn,E22A,
,lease,E175,"house: money,wealth,wealthy"
,least,E397,"very: small,few"
,leather,E255,"clothing,fabric: animal"
,leave,E243,"door: to,forward"
,leaven,E32D,"up: loaf,bread: mouth,said,speak: grain,wheat"
,left,E0F4,
,leg,EBE0,person
,Legion,E366,man: most: very: many
,Lehabites,E1C1,Fire: people
,length,ECC2,Forward
,leopard,ECF8,Soft: animal
,leprosy,E382,"very: sad,grieve: heart"
,letter,EB84,"small,few: book,read,learn"
,Letush,EEE2,tool: people
,Leum,EEE3,Criticize: mouth: bad: no; good: people
,Leummim,EEE3,Criticize: mouth: bad: no: good: people
,level,E0D9,
,Levi,EB1B,"man: with: equal,same: people"
,Levi_Matthew,E35C,man: tax: king: money
,Libya,EB73,"death,dead,die: no,not: heart: land,ground,earth"
,lie,E17F,"bad: no,not: good: measure"
,lie_down,E121,
,life,E09F,good: heart
,lift,E081,hand: up
,light,E0C2,"eye,see: sun,day"
,lightning,EA88,"storm: eye,see"
,like,E020,"love,compassion: heart"
,Linus,ECB0,"Man: clothing,fabric"
,lion,ECB6,Hair: face: animal
,live,E09F,good: heart
,loaf,E05D,"mouth,said,speak: grain,wheat"
,Lob,E0EE,Man: change: go
,locust,ECD4,Grass: insect
,Lois,ECB7,"Woman: mouth,said,speak,confession: equals,same"
,longsuffering,E16F,"time,when: hurt,pain: knife,cut: heart"
,looks_like,EBCD,"Eye,see: equals,same"
,lord,E028,
,lost,E089,"bad: no,not: good : search: hand: eye,see"
,lot,EA16,Or
,Lot,EBDC,Man: gathered: thing
,Lotan,EFFB,Man: cover: straight: thing
,lots,EA16,or
,loud,EBE8,"very: ear,hear"
,love,E01A,
,lower_adj.,E324,straight: down
,lower_verb,E080,hand: down
,Lucius,EC93,man: another: person: after: thing: forward: teach: mouth: book 
,Lud,E1C2,man: first: beginning: birth: person
,Ludites,E1EA,Bad: no: good: land; people
,Luke,EB68,"man: light: eye,see: day,sun"
,lunatic,E06D,"know,knowledge: wild: no,not: peace: rest,sleep,lie_down: love,compassion"
,lust,E239,"bad: no,not: good: eye,see"
,Luz,EDFE,"Branch: plant,tree,wood: village:  many,much: neighbor: house: near,close"
,Lycaonia,EB51,"dog: small,few: animal: land,ground,earth"
,Lycia,EC13,"dog: small,few: animal: village: many: neighbor: house: near"
,Lydda,EC2E,work: village: many: neighbor: house: near
,Lydia,EB50,"woman: fire,heat,hot"
,Lysanias,EC40,"man: crown.ruler,king,lord: happy,joy"
,Lysias,EC37,"man: soldier: person: war,fight,battle: lead,leader: to,forward"
,Lystra,EB44,"money,wealth,wealthy: village: many: neighbor: house: near"
,Maacah,EFDA,Man: press: very: touch: thing: hand
,Maakah,E2D8,Woman: press: very: touch: thing: hand
,Maath,EC4B,"man: time,when"
,Macedonia,EC0D,"above,over: up: thing: land,ground,earth"
,Machir_man,E2D1,Man: forward: straight: money
,Machir_woman,E2D2,Woman: forward: straight; money
,Machpelah,EEE4,repeat: village: many: neighbor: house: near
,Madai,EDFF,Man: measure
,Magadan,EA30,tower: land 
,Magdiel,EFFC,man: precious: very: money
,magician,EC8A,"man: eye,see: deceive,deception,false,lead_astray,lie: bad: no: yes: measure"
,Magog_land,ECF9,More: up: many: land
,Magog_man,EEA1,OT: man: house: good
,Mahalalel,EC68,Man: very: correct: good
,Mahalath,EEA2,"Woman: sing,song: mouth,said,speak,confession: dance: walk: happy,joy"
,Mahanaim,EFDB,Two: village: many: neighbor: house: near
,make,E076,hand: person
,Malchus,EBB7,"man: kingdom: crown,ruler,king,lord: land,ground,earth"
,Malkiel,EFCF,"Man: very: cold: no,not: fire,heat,hot"
,Malta,EC19,"storm: island: wet,water: land,ground,earth"
,Mamre,EEA3,"Eye: land,ground: earth"
,man,E000,
,Manaen,EB40,man: soft
,manage,E137,"Forward,to: person"
,Manahath,E1C3,Man: bed:  sleep: straight
,Manasseh,EA63,"man: no,not: know,knowledge"
,manna,EBA9,"soft: grain,wheat"
,many,E198,
,Mark,E371,"man: forgive: no,not: kill,destroy: knife,cut: person"
,market_place,E02E,"money,wealth,wealthy: land,ground,earth"
,marriage,E010,"man: love,compassion: woman"
,Martha,EC69,"woman: authority: crown,ruler,king,lord: mouth,said,speak"
,Mary,E354,"woman: big: water,wet: sea,ocean"
,Mary_Magdalene,E353,"woman: big: water,wet: sea,ocean"
,Mary_Mother_of_Jesus,E354,"woman: big: water,wet: sea,ocean"
,Masrekah_city,EFFD,Vineyard: fruit: land
